Station_ID,City,Charger_Type,Vehicle_Type,Energy_Consumed_kWh,Grid_Load_kW,Station_Status,Date,year,month,day,day_of_year
EV12833,Delhi,Fast,Car,151.33,328.9061441390812,Active,2025-09-14,2025,9,14,257
EV12834,Kochi,Level 2,Car,118.18,453.0445567891922,Inactive,2025-08-01,2025,8,1,213
EV12835,Chennai,Fast,Bike,82.96,264.00664395552474,Active,2025-07-08,2025,7,8,189
EV12836,Trivandrum,Super Fast,Bike,87.94,217.04798737402425,Active,2025-05-11,2025,5,11,131
EV12837,Bangalore,DC Fast,Car,230.03,435.7418011003118,Active,2025-12-13,2025,12,13,347
EV12838,Delhi,Super Fast,Car,240.08,376.36184569827117,Active,2025-10-27,2025,10,27,300
EV12839,Delhi,DC Fast,Bus,250.0,475.5083191831525,Inactive,2025-10-16,2025,10,16,289
EV12840,Trivandrum,Level 2,Car,161.13,471.25850878905567,Active,2025-05-17,2025,5,17,137
EV12841,Delhi,DC Fast,Car,120.94,203.51655898891534,Active,2025-01-30,2025,1,30,30
EV12842,Kochi,Fast,Bus,125.34,234.5534192678806,Active,2025-05-26,2025,5,26,146
EV12843,Kochi,Super Fast,Car,88.5,142.87277781957366,Active,2025-11-08,2025,11,8,312
EV12844,Trivandrum,DC Fast,Bike,107.81,337.11098678651246,Active,2025-04-15,2025,4,15,105
EV12845,Bangalore,Super Fast,Bike,92.84,194.98014564266555,Active,2025-10-14,2025,10,14,287
EV12846,Hyderabad,Level 2,Bus,153.02,397.3283103716821,Inactive,2025-07-10,2025,7,10,191
EV12847,Calicut,Level 2,Car,40.73,78.34436515083706,Active,2025-06-27,2025,6,27,178
EV12848,Hyderabad,Fast,Bike,26.17,75.87336855955803,Active,2025-12-11,2025,12,11,345
EV12849,Delhi,Level 2,Bike,34.76,118.13858308131051,Active,2025-08-27,2025,8,27,239
EV12850,Calicut,DC Fast,Bike,40.85,60.46025044995847,Active,2025-01-01,2025,1,1,1
EV12851,Mumbai,Level 2,Bike,69.26,317.6151716855527,Active,2025-04-20,2025,4,20,110
EV12852,Trivandrum,Fast,Car,54.4,90.72932768803454,Inactive,2025-12-04,2025,12,4,338
EV12853,Trivandrum,Super Fast,Car,68.96,96.78220038447404,Inactive,2025-10-02,2025,10,2,275
EV12854,Bangalore,Super Fast,Car,44.66,26.829547389999675,Active,2025-08-22,2025,8,22,234
EV12855,Calicut,Level 2,Car,130.97,395.40320701933274,Active,2025-03-05,2025,3,5,64
EV12856,Kochi,DC Fast,Bike,108.84,409.9021066032709,Inactive,2025-09-01,2025,9,1,244
EV12857,Calicut,Fast,Bus,72.17,97.77075985493106,Active,2025-02-22,2025,2,22,53
EV12858,Delhi,DC Fast,Bus,250.0,374.97172844826775,Active,2025-09-19,2025,9,19,262
EV12859,Kochi,Fast,Bike,58.89,228.1016591155326,Inactive,2025-01-17,2025,1,17,17
EV12860,Chennai,Level 2,Bike,35.38,135.00554382338782,Inactive,2025-10-29,2025,10,29,302
EV12861,Chennai,Fast,Bus,206.62,318.2646118754379,Active,2025-08-22,2025,8,22,234
EV12862,Mumbai,Fast,Bus,89.06,105.6723556866007,Active,2025-03-14,2025,3,14,73
EV12863,Chennai,Level 2,Bike,92.24,383.304131673457,Active,2025-12-23,2025,12,23,357
EV12864,Trivandrum,DC Fast,Bike,29.67,42.855309233864816,Active,2025-04-01,2025,4,1,91
EV12865,Calicut,Level 2,Car,114.87,480.3828478053989,Inactive,2025-01-06,2025,1,6,6
EV12866,Chennai,Fast,Car,42.29,54.50012178013974,Active,2025-07-17,2025,7,17,198
EV12867,Hyderabad,Level 2,Bus,148.12,298.13524123937106,Active,2025-12-31,2025,12,31,365
EV12868,Bangalore,Fast,Bike,149.29,453.05325925874166,Active,2025-07-15,2025,7,15,196
EV12869,Hyderabad,Level 2,Bus,46.61,25.714145046968166,Active,2025-10-23,2025,10,23,296
EV12870,Chennai,Super Fast,Car,157.25,259.2869412747474,Active,2025-12-13,2025,12,13,347
EV12871,Mumbai,Super Fast,Car,105.92,188.00334286912636,Inactive,2025-11-18,2025,11,18,322
EV12872,Bangalore,Level 2,Bus,155.23,298.55945132379634,Active,2025-05-17,2025,5,17,137
EV12873,Delhi,DC Fast,Car,78.49,128.21954563407616,Active,2025-09-24,2025,9,24,267
EV12874,Hyderabad,Fast,Bike,28.25,51.15162427122789,Active,2025-04-26,2025,4,26,116
EV12875,Mumbai,Super Fast,Bus,242.68,320.4478576873793,Inactive,2025-02-12,2025,2,12,43
EV12876,Calicut,DC Fast,Bike,69.72,220.0876349568332,Active,2025-08-19,2025,8,19,231
EV12877,Calicut,Fast,Bike,85.07,318.79305857899027,Active,2025-02-27,2025,2,27,58
EV12878,Hyderabad,Super Fast,Car,88.21,121.0587904821646,Active,2025-07-25,2025,7,25,206
EV12879,Chennai,Super Fast,Bike,52.52,182.59580621767128,Active,2025-10-21,2025,10,21,294
EV12880,Mumbai,Level 2,Bus,112.24,289.60706689501296,Inactive,2025-04-04,2025,4,4,94
EV12881,Calicut,Fast,Bike,74.0,304.6941335958691,Active,2025-02-05,2025,2,5,36
EV12882,Delhi,DC Fast,Bike,68.31,198.71110773164727,Inactive,2025-08-18,2025,8,18,230
EV12883,Kochi,DC Fast,Bike,44.97,154.4255386959471,Inactive,2025-08-15,2025,8,15,227
EV12884,Chennai,DC Fast,Bike,71.44,151.376302154526,Inactive,2025-07-02,2025,7,2,183
EV12885,Mumbai,Fast,Bike,52.89,103.85568868203124,Active,2025-09-19,2025,9,19,262
EV12886,Delhi,DC Fast,Car,120.77,176.19438191820183,Active,2025-05-11,2025,5,11,131
EV12887,Mumbai,DC Fast,Bus,113.24,115.73136176634557,Active,2025-03-06,2025,3,6,65
EV12888,Bangalore,DC Fast,Car,159.85,324.23139499037353,Active,2025-07-05,2025,7,5,186
EV12889,Delhi,Level 2,Bus,116.87,293.152159156203,Inactive,2025-04-27,2025,4,27,117
EV12890,Chennai,Level 2,Bus,85.19,203.64263536204163,Inactive,2025-07-05,2025,7,5,186
EV12891,Bangalore,Fast,Bus,114.15,176.39840956994934,Active,2025-10-01,2025,10,1,274
EV12892,Chennai,Fast,Bus,104.66,134.05481609342843,Active,2025-05-31,2025,5,31,151
EV12893,Calicut,DC Fast,Bus,184.53,277.01998830048376,Active,2025-12-18,2025,12,18,352
EV12894,Kochi,Level 2,Bike,94.26,461.0733268859304,Active,2025-05-31,2025,5,31,151
EV12895,Chennai,Super Fast,Car,178.82,349.1374646666898,Inactive,2025-02-05,2025,2,5,36
EV12896,Chennai,Super Fast,Car,235.09,377.31906273707233,Active,2025-11-22,2025,11,22,326
EV12897,Calicut,DC Fast,Bike,118.5,420.5013745550757,Active,2025-04-05,2025,4,5,95
EV12898,Trivandrum,DC Fast,Bus,133.96,188.78478720216742,Active,2025-05-14,2025,5,14,134
EV12899,Calicut,Level 2,Car,20.5,50.180375414954064,Inactive,2025-06-11,2025,6,11,162
EV12900,Bangalore,Level 2,Bike,85.44,318.82822559438927,Active,2025-02-13,2025,2,13,44
EV12901,Calicut,Level 2,Bike,35.36,110.56269978945566,Inactive,2025-10-27,2025,10,27,300
EV12902,Calicut,Fast,Car,90.86,293.1409519979198,Inactive,2025-10-10,2025,10,10,283
EV12903,Kochi,Fast,Car,156.9,374.9649119153911,Active,2025-12-22,2025,12,22,356
EV12904,Calicut,DC Fast,Bus,248.48,396.14638503096154,Active,2025-08-28,2025,8,28,240
EV12905,Mumbai,Fast,Bus,107.97,164.88277771880743,Active,2025-02-21,2025,2,21,52
EV12906,Chennai,Level 2,Car,79.34,265.96795163327124,Active,2025-10-08,2025,10,8,281
EV12907,Mumbai,Level 2,Bus,126.66,318.0632462130523,Inactive,2025-03-15,2025,3,15,74
EV12908,Kochi,Fast,Bike,116.06,413.35074641629853,Active,2025-10-22,2025,10,22,295
EV12909,Hyderabad,Super Fast,Bus,250.0,385.46655925037476,Active,2025-08-26,2025,8,26,238
EV12910,Trivandrum,DC Fast,Bus,250.0,494.22815406913776,Active,2025-06-16,2025,6,16,167
EV12911,Mumbai,Super Fast,Bike,29.78,23.880644734405223,Active,2025-05-20,2025,5,20,140
EV12912,Kochi,DC Fast,Bus,156.81,229.99493161430385,Active,2025-05-19,2025,5,19,139
EV12913,Bangalore,Super Fast,Bike,63.22,142.90135346054137,Active,2025-08-23,2025,8,23,235
EV12914,Hyderabad,Fast,Bus,61.72,77.54882582953924,Active,2025-01-03,2025,1,3,3
EV12915,Kochi,DC Fast,Car,204.71,457.52735752024864,Active,2025-09-13,2025,9,13,256
EV12916,Kochi,DC Fast,Bus,250.0,499.0217917259294,Active,2025-10-05,2025,10,5,278
EV12917,Trivandrum,DC Fast,Car,66.08,106.68617979426735,Active,2025-01-04,2025,1,4,4
EV12918,Chennai,Level 2,Car,28.92,38.44802854465453,Active,2025-09-27,2025,9,27,270
EV12919,Mumbai,Level 2,Car,61.14,152.02613488664016,Inactive,2025-07-31,2025,7,31,212
EV12920,Bangalore,Super Fast,Car,247.01,420.7337206718699,Active,2025-08-04,2025,8,4,216
EV12921,Delhi,Fast,Car,97.19,161.06723993567203,Active,2025-09-27,2025,9,27,270
EV12922,Mumbai,Level 2,Bike,20.53,47.31271063885835,Active,2025-01-16,2025,1,16,16
EV12923,Delhi,DC Fast,Bike,28.86,45.19624829745435,Active,2025-03-05,2025,3,5,64
EV12924,Kochi,Level 2,Bike,58.62,225.16294513732947,Active,2025-08-27,2025,8,27,239
EV12925,Calicut,Fast,Car,149.24,467.27634706957747,Inactive,2025-01-16,2025,1,16,16
EV12926,Bangalore,Level 2,Bus,79.69,157.2418119870233,Active,2025-02-21,2025,2,21,52
EV12927,Hyderabad,DC Fast,Bike,81.56,225.03568673650102,Active,2025-01-19,2025,1,19,19
EV12928,Calicut,Super Fast,Bus,74.53,68.9282265836521,Active,2025-11-21,2025,11,21,325
EV12929,Calicut,DC Fast,Bus,160.94,256.9149407691109,Active,2025-04-03,2025,4,3,93
EV12930,Mumbai,Fast,Car,165.64,354.3425908571379,Active,2025-09-18,2025,9,18,261
EV12931,Bangalore,Super Fast,Car,90.51,150.1521733650654,Active,2025-10-25,2025,10,25,298
EV12932,Chennai,Level 2,Car,50.33,162.4214280937687,Inactive,2025-01-17,2025,1,17,17
EV12933,Kochi,Level 2,Bike,87.49,424.1480121950102,Active,2025-04-21,2025,4,21,111
EV12934,Kochi,Level 2,Car,24.82,24.974586726645,Active,2025-11-24,2025,11,24,328
EV12935,Kochi,Super Fast,Bike,87.43,325.50594010404654,Inactive,2025-12-26,2025,12,26,360
EV12936,Kochi,DC Fast,Bike,71.92,209.06462477197613,Inactive,2025-04-04,2025,4,4,94
EV12937,Mumbai,Super Fast,Bike,62.63,163.22264650950513,Inactive,2025-01-10,2025,1,10,10
EV12938,Delhi,Super Fast,Bike,137.88,335.645039477061,Active,2025-07-31,2025,7,31,212
EV12939,Kochi,Fast,Car,179.24,420.6408904590585,Active,2025-08-25,2025,8,25,237
EV12940,Delhi,Super Fast,Bike,92.49,288.02821583776336,Inactive,2025-09-11,2025,9,11,254
EV12941,Delhi,Level 2,Car,35.47,34.92541853266688,Active,2025-01-16,2025,1,16,16
EV12942,Chennai,DC Fast,Car,132.85,241.4725715962765,Active,2025-05-24,2025,5,24,144
EV12943,Kochi,DC Fast,Bike,57.7,242.1247716291071,Inactive,2025-02-11,2025,2,11,42
EV12944,Trivandrum,DC Fast,Car,153.59,281.02327750621174,Active,2025-01-03,2025,1,3,3
EV12945,Hyderabad,Level 2,Bus,139.33,342.0602725009051,Inactive,2025-06-05,2025,6,5,156
EV12946,Calicut,Level 2,Car,21.58,29.272833696483413,Inactive,2025-06-22,2025,6,22,173
EV12947,Delhi,Level 2,Car,70.07,260.96605971188023,Inactive,2025-01-24,2025,1,24,24
EV12948,Bangalore,Level 2,Bike,63.15,302.3877293026835,Active,2025-10-02,2025,10,2,275
EV12949,Bangalore,Level 2,Bike,51.73,184.80962547970495,Active,2025-03-16,2025,3,16,75
EV12950,Hyderabad,Super Fast,Car,156.26,340.81530876340787,Inactive,2025-02-09,2025,2,9,40
EV12951,Bangalore,Level 2,Bike,43.34,129.52530422200215,Inactive,2025-10-29,2025,10,29,302
EV12952,Trivandrum,Level 2,Bus,88.22,172.33871987237677,Active,2025-02-09,2025,2,9,40
EV12953,Bangalore,Level 2,Bus,220.12,482.1225667636765,Active,2025-03-03,2025,3,3,62
EV12954,Calicut,Level 2,Bike,37.09,187.07377801334727,Inactive,2025-08-26,2025,8,26,238
EV12955,Calicut,DC Fast,Car,85.84,186.3204259355576,Active,2025-09-02,2025,9,2,245
EV12956,Delhi,Level 2,Bus,148.73,305.92670519509534,Active,2025-01-18,2025,1,18,18
EV12957,Kochi,Super Fast,Bus,250.0,486.0681583328289,Active,2025-05-20,2025,5,20,140
EV12958,Chennai,Super Fast,Car,250.0,491.8786140574402,Active,2025-03-23,2025,3,23,82
EV12959,Trivandrum,Super Fast,Bike,86.02,298.2358225646317,Inactive,2025-07-08,2025,7,8,189
EV12960,Delhi,Fast,Bus,47.4,20.521769506367615,Active,2025-04-18,2025,4,18,108
EV12961,Trivandrum,DC Fast,Car,227.41,452.31514436883185,Active,2025-08-22,2025,8,22,234
EV12962,Kochi,Level 2,Car,110.15,293.7142229969831,Active,2025-09-25,2025,9,25,268
EV12963,Mumbai,Fast,Bus,146.95,195.6782759791692,Active,2025-04-14,2025,4,14,104
EV12964,Bangalore,Level 2,Bike,89.06,418.01366768765035,Active,2025-05-14,2025,5,14,134
EV12965,Bangalore,Fast,Bus,122.28,211.91958048809843,Inactive,2025-12-10,2025,12,10,344
EV12966,Chennai,Fast,Car,31.31,36.341362976127044,Active,2025-02-02,2025,2,2,33
EV12967,Kochi,Super Fast,Bus,250.0,414.114667067369,Active,2025-08-25,2025,8,25,237
EV12968,Delhi,Super Fast,Bike,122.48,282.0125124894859,Active,2025-12-02,2025,12,2,336
EV12969,Chennai,Fast,Car,93.69,182.30889834761416,Active,2025-06-27,2025,6,27,178
EV12970,Kochi,Super Fast,Bike,61.35,140.42834064984856,Active,2025-01-12,2025,1,12,12
EV12971,Hyderabad,Fast,Bus,196.68,305.0227805194043,Active,2025-12-17,2025,12,17,351
EV12972,Calicut,DC Fast,Bus,93.5,119.86378314804807,Active,2025-08-17,2025,8,17,229
EV12973,Chennai,Super Fast,Bike,84.56,175.44842554736155,Active,2025-11-05,2025,11,5,309
EV12974,Chennai,Super Fast,Bus,250.0,325.53454851871214,Active,2025-09-26,2025,9,26,269
EV12975,Delhi,Super Fast,Bike,137.79,443.1413361948473,Inactive,2025-12-24,2025,12,24,358
EV12976,Trivandrum,DC Fast,Bus,161.89,275.7873576279674,Inactive,2025-05-11,2025,5,11,131
EV12977,Hyderabad,Fast,Bike,109.89,384.3710711835644,Active,2025-09-06,2025,9,6,249
EV12978,Delhi,Level 2,Bike,95.06,386.26908980626007,Active,2025-02-27,2025,2,27,58
EV12979,Kochi,Super Fast,Car,155.24,338.8898972765057,Inactive,2025-01-04,2025,1,4,4
EV12980,Kochi,Fast,Car,67.84,138.0024020866485,Active,2025-08-24,2025,8,24,236
EV12981,Kochi,DC Fast,Bike,116.49,436.0585271121161,Inactive,2025-06-22,2025,6,22,173
EV12982,Mumbai,Level 2,Bus,120.24,229.4123147069919,Active,2025-11-18,2025,11,18,322
EV12983,Kochi,Super Fast,Bus,38.3,41.22115708913627,Active,2025-02-05,2025,2,5,36
EV12984,Trivandrum,DC Fast,Bus,95.29,137.41408163337206,Inactive,2025-10-06,2025,10,6,279
EV12985,Hyderabad,DC Fast,Bike,127.08,387.46320996767156,Active,2025-08-25,2025,8,25,237
EV12986,Bangalore,Level 2,Bike,28.04,53.1840011923949,Active,2025-10-02,2025,10,2,275
EV12987,Calicut,Fast,Bike,23.93,90.73491303435738,Inactive,2025-10-23,2025,10,23,296
EV12988,Trivandrum,Super Fast,Bike,108.82,353.22887170001815,Inactive,2025-11-24,2025,11,24,328
EV12989,Trivandrum,Super Fast,Car,250.0,448.44837906921947,Active,2025-02-27,2025,2,27,58
EV12990,Mumbai,Fast,Bike,89.68,324.1913624276657,Active,2025-12-29,2025,12,29,363
EV12991,Bangalore,Fast,Bus,93.24,126.69970583818622,Active,2025-01-18,2025,1,18,18
EV12992,Bangalore,Fast,Car,34.92,45.63860635978333,Inactive,2025-02-05,2025,2,5,36
EV12993,Calicut,Level 2,Bus,110.79,315.2607596241496,Inactive,2025-05-09,2025,5,9,129
EV12994,Calicut,Level 2,Bike,26.43,42.751317406958705,Inactive,2025-01-01,2025,1,1,1
EV12995,Bangalore,Super Fast,Car,154.33,314.10658493204335,Inactive,2025-03-05,2025,3,5,64
EV12996,Kochi,Level 2,Bike,41.43,128.27837319732564,Active,2025-03-03,2025,3,3,62
EV12997,Trivandrum,DC Fast,Car,178.21,454.23490995623825,Inactive,2025-11-27,2025,11,27,331
EV12998,Delhi,Super Fast,Bus,183.43,248.0444808739337,Inactive,2025-05-26,2025,5,26,146
EV12999,Calicut,Level 2,Bike,34.64,127.49044798865391,Inactive,2025-09-29,2025,9,29,272
EV13000,Mumbai,Fast,Bike,130.28,429.50975194812395,Active,2025-01-17,2025,1,17,17
EV13001,Mumbai,DC Fast,Car,63.82,141.936991254804,Inactive,2025-10-07,2025,10,7,280
EV13002,Calicut,Fast,Car,81.13,167.16755673194024,Active,2025-04-08,2025,4,8,98
EV13003,Bangalore,Super Fast,Bike,152.64,420.4533915466187,Active,2025-08-15,2025,8,15,227
EV13004,Hyderabad,Fast,Car,89.71,168.22017430428605,Active,2025-08-31,2025,8,31,243
EV13005,Delhi,Level 2,Bike,53.92,216.87860923070593,Active,2025-07-20,2025,7,20,201
EV13006,Delhi,Level 2,Car,82.12,186.87952196425596,Active,2025-06-28,2025,6,28,179
EV13007,Calicut,Super Fast,Bus,61.99,75.87215255858041,Inactive,2025-09-27,2025,9,27,270
EV13008,Kochi,Fast,Car,26.1,38.66998987847655,Active,2025-08-22,2025,8,22,234
EV13009,Hyderabad,Super Fast,Bus,250.0,367.77952354927106,Active,2025-04-22,2025,4,22,112
EV13010,Delhi,Fast,Car,162.24,329.6658194891459,Active,2025-03-07,2025,3,7,66
EV13011,Calicut,DC Fast,Car,70.06,155.53571242498745,Inactive,2025-12-04,2025,12,4,338
EV13012,Mumbai,Level 2,Bike,46.42,161.88757999274168,Active,2025-12-15,2025,12,15,349
EV13013,Delhi,Super Fast,Car,250.0,473.602775844167,Active,2025-09-02,2025,9,2,245
EV13014,Chennai,DC Fast,Car,250.0,494.08214107207624,Active,2025-09-02,2025,9,2,245
EV13015,Hyderabad,DC Fast,Bus,184.62,247.2487535521729,Active,2025-03-13,2025,3,13,72
EV13016,Hyderabad,Super Fast,Car,193.08,405.176837831117,Inactive,2025-12-23,2025,12,23,357
EV13017,Chennai,Super Fast,Bike,100.8,373.6092204172954,Inactive,2025-02-18,2025,2,18,49
EV13018,Trivandrum,DC Fast,Bus,113.08,162.71250056578253,Inactive,2025-12-12,2025,12,12,346
EV13019,Mumbai,Fast,Bike,31.95,48.11010104982961,Active,2025-07-09,2025,7,9,190
EV13020,Chennai,DC Fast,Bike,49.43,88.42700342477121,Active,2025-10-20,2025,10,20,293
EV13021,Bangalore,Super Fast,Bike,143.62,422.3811761603664,Active,2025-06-26,2025,6,26,177
EV13022,Bangalore,DC Fast,Bike,122.46,370.98263359821493,Active,2025-06-10,2025,6,10,161
EV13023,Calicut,Fast,Bus,190.36,338.88072534189337,Active,2025-05-30,2025,5,30,150
EV13024,Hyderabad,Level 2,Car,26.94,82.71143921439119,Active,2025-03-11,2025,3,11,70
EV13025,Trivandrum,Level 2,Bike,79.36,327.1667299762519,Active,2025-02-02,2025,2,2,33
EV13026,Trivandrum,DC Fast,Bus,224.14,390.6331191166954,Inactive,2025-10-11,2025,10,11,284
EV13027,Delhi,Fast,Bike,89.64,433.0888399329395,Inactive,2025-12-10,2025,12,10,344
EV13028,Delhi,Level 2,Car,23.84,26.351014012936744,Active,2025-09-17,2025,9,17,260
EV13029,Chennai,DC Fast,Bus,250.0,348.5480489016693,Active,2025-11-18,2025,11,18,322
EV13030,Trivandrum,DC Fast,Bus,28.13,29.166874689538123,Inactive,2025-03-18,2025,3,18,77
EV13031,Chennai,Fast,Car,155.45,359.2989658608505,Active,2025-04-20,2025,4,20,110
EV13032,Mumbai,Super Fast,Bus,242.1,325.0982550713623,Inactive,2025-11-01,2025,11,1,305
EV13033,Chennai,DC Fast,Car,45.42,91.2069742011068,Active,2025-05-19,2025,5,19,139
EV13034,Delhi,Super Fast,Bus,250.0,387.73844064566254,Inactive,2025-02-04,2025,2,4,35
EV13035,Hyderabad,Super Fast,Bus,60.62,52.80685673105175,Inactive,2025-08-23,2025,8,23,235
EV13036,Chennai,Level 2,Car,147.32,416.67141139742404,Active,2025-11-26,2025,11,26,330
EV13037,Kochi,Super Fast,Car,91.48,145.7260375271499,Active,2025-07-19,2025,7,19,200
EV13038,Hyderabad,Fast,Bus,226.38,350.6488939043192,Active,2025-11-21,2025,11,21,325
EV13039,Trivandrum,Level 2,Bus,160.35,463.37088369049775,Inactive,2025-05-31,2025,5,31,151
EV13040,Trivandrum,Level 2,Car,72.39,183.1169718432555,Active,2025-02-03,2025,2,3,34
EV13041,Chennai,Level 2,Car,91.56,261.38915741140124,Active,2025-05-04,2025,5,4,124
EV13042,Hyderabad,DC Fast,Bus,187.3,242.29665629621618,Active,2025-02-01,2025,2,1,32
EV13043,Delhi,DC Fast,Bus,66.5,95.6534475501767,Inactive,2025-09-29,2025,9,29,272
EV13044,Delhi,Super Fast,Bus,234.11,303.3497650355656,Inactive,2025-11-20,2025,11,20,324
EV13045,Bangalore,Level 2,Car,117.52,376.64092089005504,Active,2025-11-06,2025,11,6,310
EV13046,Trivandrum,Level 2,Bus,212.4,460.09991788343325,Active,2025-05-04,2025,5,4,124
EV13047,Calicut,Fast,Bike,98.12,428.3852487917662,Active,2025-11-12,2025,11,12,316
EV13048,Bangalore,Super Fast,Car,182.28,264.8093022694552,Active,2025-03-19,2025,3,19,78
EV13049,Delhi,Fast,Bus,246.01,365.1282341657287,Active,2025-03-17,2025,3,17,76
EV13050,Hyderabad,Super Fast,Car,237.73,404.37603841946856,Active,2025-03-01,2025,3,1,60
EV13051,Mumbai,Super Fast,Bike,83.07,256.87458259440746,Inactive,2025-03-26,2025,3,26,85
EV13052,Delhi,DC Fast,Car,63.54,75.40522913804851,Active,2025-03-21,2025,3,21,80
EV13053,Hyderabad,DC Fast,Bus,121.51,230.206766646738,Inactive,2025-06-21,2025,6,21,172
EV13054,Bangalore,Fast,Bike,122.89,424.38945833675115,Active,2025-09-15,2025,9,15,258
EV13055,Trivandrum,Super Fast,Bike,118.66,306.3878745889928,Active,2025-10-06,2025,10,6,279
EV13056,Delhi,Level 2,Bus,190.13,367.7400209644827,Active,2025-08-09,2025,8,9,221
EV13057,Chennai,DC Fast,Bus,100.82,108.92865063324201,Active,2025-02-15,2025,2,15,46
EV13058,Hyderabad,Level 2,Bus,224.63,482.8821287412827,Active,2025-03-14,2025,3,14,73
EV13059,Trivandrum,Fast,Car,87.3,213.95865415678853,Inactive,2025-02-23,2025,2,23,54
EV13060,Mumbai,DC Fast,Car,180.04,333.7450509045099,Active,2025-11-23,2025,11,23,327
EV13061,Mumbai,DC Fast,Car,27.76,29.058682203490527,Active,2025-08-09,2025,8,9,221
EV13062,Calicut,Super Fast,Bus,57.05,81.11324588253984,Inactive,2025-12-03,2025,12,3,337
EV13063,Hyderabad,Fast,Bus,246.31,395.3764495447611,Active,2025-01-09,2025,1,9,9
EV13064,Bangalore,Super Fast,Car,250.0,484.6253338497222,Active,2025-11-22,2025,11,22,326
EV13065,Calicut,DC Fast,Bike,75.29,173.62657042662954,Active,2025-06-21,2025,6,21,172
EV13066,Calicut,Fast,Car,27.9,37.84675277180712,Inactive,2025-03-25,2025,3,25,84
EV13067,Kochi,DC Fast,Bike,53.79,193.21596895046602,Inactive,2025-11-26,2025,11,26,330
EV13068,Delhi,Fast,Bus,47.77,28.38470253392126,Active,2025-11-25,2025,11,25,329
EV13069,Hyderabad,DC Fast,Bus,101.32,112.33908428598518,Active,2025-01-12,2025,1,12,12
EV13070,Calicut,Level 2,Car,96.28,381.1865672257944,Inactive,2025-02-01,2025,2,1,32
EV13071,Kochi,Level 2,Car,109.81,469.80243109111814,Inactive,2025-12-05,2025,12,5,339
EV13072,Bangalore,Super Fast,Bus,82.47,61.975560497065594,Active,2025-10-16,2025,10,16,289
EV13073,Trivandrum,Level 2,Car,84.21,287.79237382904444,Inactive,2025-11-16,2025,11,16,320
EV13074,Chennai,DC Fast,Bus,116.52,141.86280613953534,Active,2025-10-31,2025,10,31,304
EV13075,Chennai,DC Fast,Bus,83.36,86.74838038108618,Active,2025-09-29,2025,9,29,272
EV13076,Hyderabad,Level 2,Bike,41.85,125.11051034794761,Active,2025-06-27,2025,6,27,178
EV13077,Calicut,Super Fast,Car,170.2,297.32627239889956,Active,2025-04-24,2025,4,24,114
EV13078,Chennai,Level 2,Bus,49.89,51.2645606931013,Active,2025-01-26,2025,1,26,26
EV13079,Delhi,Fast,Car,89.06,228.4249261608404,Inactive,2025-08-25,2025,8,25,237
EV13080,Chennai,Fast,Bike,39.95,84.90936845847867,Active,2025-11-06,2025,11,6,310
EV13081,Chennai,Fast,Bike,49.54,150.8849851493511,Active,2025-06-21,2025,6,21,172
EV13082,Chennai,Level 2,Car,66.74,111.56207827676667,Active,2025-08-21,2025,8,21,233
EV13083,Mumbai,Level 2,Car,124.2,443.82823991883066,Inactive,2025-02-06,2025,2,6,37
EV13084,Kochi,Level 2,Bus,132.4,359.84543881821895,Inactive,2025-09-22,2025,9,22,265
EV13085,Calicut,Fast,Bike,110.07,436.86203789478583,Active,2025-01-13,2025,1,13,13
EV13086,Delhi,Super Fast,Bike,93.04,204.06216058289237,Active,2025-11-12,2025,11,12,316
EV13087,Calicut,DC Fast,Bike,66.2,170.43841512976167,Active,2025-04-16,2025,4,16,106
EV13088,Mumbai,Level 2,Car,89.19,202.68185355092817,Active,2025-05-06,2025,5,6,126
EV13089,Hyderabad,Super Fast,Bus,48.91,28.903133947715585,Active,2025-12-02,2025,12,2,336
EV13090,Hyderabad,DC Fast,Car,186.49,367.85805207130795,Active,2025-05-10,2025,5,10,130
EV13091,Hyderabad,DC Fast,Car,85.07,187.8907793096376,Inactive,2025-11-12,2025,11,12,316
EV13092,Bangalore,DC Fast,Car,100.46,170.39542571686002,Active,2025-09-13,2025,9,13,256
EV13093,Chennai,Super Fast,Bus,250.0,307.1077113778558,Active,2025-04-25,2025,4,25,115
EV13094,Bangalore,Super Fast,Car,140.63,229.3999576207119,Active,2025-10-26,2025,10,26,299
EV13095,Kochi,Fast,Bike,119.69,490.8048167474713,Active,2025-05-04,2025,5,4,124
EV13096,Hyderabad,Super Fast,Bike,98.59,191.00146059142463,Active,2025-09-13,2025,9,13,256
EV13097,Mumbai,Super Fast,Bike,141.52,314.6700042597984,Active,2025-05-19,2025,5,19,139
EV13098,Delhi,Super Fast,Bus,132.77,169.59252829263284,Inactive,2025-07-25,2025,7,25,206
EV13099,Calicut,DC Fast,Car,201.17,495.4855905011152,Active,2025-02-16,2025,2,16,47
EV13100,Chennai,Level 2,Bus,114.64,233.65329666566151,Active,2025-08-05,2025,8,5,217
EV13101,Trivandrum,Fast,Car,146.25,324.3818292160654,Active,2025-11-15,2025,11,15,319
EV13102,Delhi,Level 2,Bike,19.19,80.82640205728498,Inactive,2025-12-16,2025,12,16,350
EV13103,Chennai,Level 2,Car,130.25,371.8516231345559,Active,2025-05-03,2025,5,3,123
EV13104,Bangalore,Super Fast,Car,89.83,149.22082778029858,Inactive,2025-01-31,2025,1,31,31
